created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2022-08-09T23:50:35+00:00,1223,231.36,0.33,0.41,0.91,-10.97,0.35,-311.42,273.42,,,,
2022-08-09T23:50:55+00:00,1224,231.36,0.05,0.41,0.95,-9.94,0.35,-311.69,273.67,,,,
2022-08-09T23:51:45+00:00,1225,231.78,0.75,0.41,0.94,-6.82,0.35,-312.44,274.47,,,,
2022-08-09T23:52:05+00:00,1226,232.2,0.19,0.55,0.95,-5.62,0.35,-312.78,274.73,,,,
2022-08-09T23:52:25+00:00,1227,231.36,0.33,0.97,0.81,-4.5,0.35,-312.97,275.11,,,,
2022-08-09T23:52:45+00:00,1228,231.78,0.33,0.69,0.98,-3.35,0.35,-313.26,275.39,,,,
2022-08-09T23:53:45+00:00,1229,230.52,0.47,0.41,0.89,0.25,0.35,-314.27,276.18,,,,
2022-08-09T23:55:36+00:00,1230,228.01,0.05,0.83,0.83,6.03,0.35,-316.05,277.3,,,,
2022-08-09T23:55:56+00:00,1231,227.59,0.08,0.41,0.81,7.36,0.35,-316.52,277.51,,,,
2022-08-09T23:56:16+00:00,1232,228.43,0.19,0.69,0.96,8.99,0.35,-317.06,277.77,,,,
2022-08-09T23:56:36+00:00,1233,228.01,0.19,0.28,0.97,10,0.35,-317.36,277.98,,,,
2022-08-09T23:57:16+00:00,1234,228.01,0.47,0.28,0.83,12.56,0.35,-318.17,278.46,,,,
2022-08-09T23:57:36+00:00,1235,228.01,0.19,0.28,0.88,13.57,0.35,-318.45,278.67,,,,
2022-08-09T23:57:56+00:00,1236,228.85,0.19,0.41,0.97,14.38,0.35,-318.52,279.02,,,,
2022-08-09T23:58:16+00:00,1237,228.01,0.47,0.55,0.85,15.45,0.35,-318.76,279.31,,,,
2022-08-09T23:59:06+00:00,1238,226.34,0.19,0.28,0.96,18.29,0.35,-319.48,280.02,,,,
2022-08-09T23:59:26+00:00,1239,226.34,0.05,1.11,0.8,19.83,0.35,-319.98,280.28,,,,
2022-08-09T23:59:46+00:00,1240,225.92,0.05,0.55,0.97,20.81,0.35,-320.36,280.39,,,,
2022-08-10T00:00:47+00:00,1241,225.5,0.61,0.55,0.95,23.78,0.35,-320.79,281.45,,,,
2022-08-10T00:01:07+00:00,1242,225.92,0.33,0.69,0.8,24.98,0.35,-321.08,281.76,,,,
2022-08-10T00:01:27+00:00,1243,226.34,0.05,0.28,0.93,26.14,0.35,-321.54,281.89,,,,
2022-08-10T00:01:47+00:00,1244,226.34,0.33,0.28,0.99,27.33,0.35,-321.99,282.02,,,,
2022-08-10T00:02:27+00:00,1245,225.92,0.19,0.28,0.97,29.79,0.35,-322.64,282.61,,,,
2022-08-10T00:02:47+00:00,1246,226.76,0.61,0.69,0.98,31.1,0.35,-322.98,282.92,,,,
2022-08-10T00:03:07+00:00,1247,228.85,0.33,0.28,0.87,32.13,0.35,-323.24,283.19,,,,
2022-08-10T00:03:37+00:00,1248,228.01,0.08,0.28,0.87,33.8,0.35,-323.69,283.57,,,,
2022-08-10T00:04:07+00:00,1249,228.43,0.33,0.83,0.89,35.27,0.35,-323.98,284.01,,,,
2022-08-10T00:04:47+00:00,1250,228.43,0.19,0.69,0.9,37.69,0.35,-324.48,284.73,,,,
2022-08-10T00:05:37+00:00,1251,228.43,0.08,0.55,0.96,40.68,0.35,-325.43,285.28,,,,
2022-08-10T00:06:17+00:00,1252,230.52,0.33,0.69,0.82,43.29,0.35,-326.18,285.84,,,,
2022-08-10T00:06:47+00:00,1253,226.34,0.05,0.69,0.97,44.79,0.35,-326.49,286.27,,,,
2022-08-10T00:07:08+00:00,1254,226.76,0.19,0.97,0.99,46.18,0.35,-327,286.46,,,,
2022-08-10T00:07:28+00:00,1255,225.92,0.33,0.55,0.99,47.4,0.35,-327.46,286.61,,,,
2022-08-10T00:07:48+00:00,1256,226.34,0.47,0.28,0.82,48.55,0.35,327.66,286.94,,,,
2022-08-10T00:08:48+00:00,1257,224.25,0.05,0.69,0.99,51.82,0.35,326.9,287.82,,,,
2022-08-10T00:09:28+00:00,1258,223.83,0.19,0.28,0.83,54.11,0.35,326.36,288.43,,,,
2022-08-10T00:09:48+00:00,1259,224.25,0.33,0.55,0.98,55.14,0.35,326.08,288.66,,,,
2022-08-10T00:10:08+00:00,1260,223.83,0.61,0.83,0.92,56.28,0.35,325.94,289.09,,,,
2022-08-10T00:10:28+00:00,1261,225.92,0.05,0.69,0.88,57.33,0.35,325.65,289.33,,,,
2022-08-10T00:10:58+00:00,1262,225.08,0.05,0.55,0.92,58.9,0.35,325.31,289.78,,,,
2022-08-10T00:12:48+00:00,1263,225.5,0.19,0.28,0.92,65.25,0.35,323.42,291.07,,,,
2022-08-10T00:13:29+00:00,1264,225.5,0.08,0.28,0.87,67.21,0.35,322.76,291.39,,,,
2022-08-10T00:13:49+00:00,1265,225.08,0.47,0.55,0.82,68.22,0.35,322.73,291.86,,,,
2022-08-10T00:14:09+00:00,1266,224.67,0.19,0.28,0.87,69.3,0.35,322.35,292.02,,,,
2022-08-10T00:14:29+00:00,1267,225.92,0.47,0.41,0.99,70.39,0.35,322.03,292.25,,,,
2022-08-10T00:15:59+00:00,1268,226.76,0.05,0.41,0.82,75.25,0.35,320.85,293.5,,,,
2022-08-10T00:17:39+00:00,1269,226.76,0.08,0.55,0.94,82.19,0.35,318.68,294.8,,,,
2022-08-10T00:17:59+00:00,1270,229.27,0.05,0.41,0.95,83.16,0.35,318.42,295.03,,,,
2022-08-10T00:18:19+00:00,1271,228.85,0.19,0.55,0.82,83.97,0.35,318.29,295.31,,,,
2022-08-10T00:18:39+00:00,1272,227.18,0.33,0.41,0.87,84.87,0.35,318.29,295.76,,,,
2022-08-10T00:18:59+00:00,1273,228.01,0.05,0.55,0.96,86.01,0.35,317.87,295.9,,,,
2022-08-10T00:21:20+00:00,1274,224.25,0.19,0.41,0.81,93.53,0.35,316.21,298.02,,,,
2022-08-10T00:21:40+00:00,1275,224.67,0.08,0.41,0.99,94.69,0.35,315.84,298.22,,,,
2022-08-10T00:22:00+00:00,1276,224.25,0.08,0.55,0.98,95.87,0.35,315.51,298.49,,,,
2022-08-10T00:22:20+00:00,1277,224.67,0.19,0.69,0.99,97.13,0.35,315.14,298.75,,,,
2022-08-10T00:22:40+00:00,1278,223.41,0.19,0.55,0.99,98.24,0.35,314.81,298.97,,,,
2022-08-10T00:24:10+00:00,1279,226.34,0.19,0.41,0.99,102.68,0.35,313.54,299.92,,,,
2022-08-10T00:24:40+00:00,1280,223.83,0.33,0.69,0.98,104.23,0.35,313.2,300.37,,,,
2022-08-10T00:25:00+00:00,1281,224.25,0.08,0.55,0.97,105.27,0.35,312.97,300.65,,,,
2022-08-10T00:25:40+00:00,1282,223.83,0.05,0.41,0.81,106.8,0.35,312.61,301.06,,,,
2022-08-10T00:27:31+00:00,1283,227.18,0.05,0.41,0.93,113.12,0.35,310.81,302.42,,,,
2022-08-10T00:29:11+00:00,1284,225.5,0.08,0.83,0.86,118.22,0.35,308.97,303.14,,,,
2022-08-10T00:29:31+00:00,1285,225.92,0.05,0.69,0.86,119.59,0.35,308.59,303.45,,,,
2022-08-10T00:31:41+00:00,1286,227.18,0.05,0.41,0.85,126.71,0.35,306.54,304.96,,,,
2022-08-10T00:32:21+00:00,1287,227.59,0.19,0.28,0.88,128.66,0.35,306.07,305.46,,,,
2022-08-10T00:33:01+00:00,1288,225.08,0.19,0.55,0.95,130.99,0.35,305.39,305.95,,,,
2022-08-10T00:34:22+00:00,1289,224.25,0.08,0.69,0.87,135.52,0.35,304.15,306.98,,,,
2022-08-10T00:36:22+00:00,1290,228.01,0.08,0.55,0.98,142.42,0.35,302.21,308.49,,,,
2022-08-10T00:36:52+00:00,1291,226.34,0.19,0.41,0.81,143.97,0.35,301.86,308.93,,,,
2022-08-10T00:37:12+00:00,1292,226.76,0.19,0.55,0.86,145.06,0.35,301.53,309.13,,,,
2022-08-10T00:39:13+00:00,1293,229.27,0.33,0.28,0.99,151.63,0.35,299.74,310.63,,,,
2022-08-10T00:40:23+00:00,1294,227.59,0.47,0.41,0.88,155.41,0.35,298.66,311.44,,,,
2022-08-10T00:54:30+00:00,1295,228.85,0.47,0.55,0.81,200.97,0.35,286.59,322.2,,,,
2022-08-10T00:55:30+00:00,1296,230.94,0.05,0.55,0.98,204.52,0.35,285.63,323.02,,,,
2022-08-10T00:56:30+00:00,1297,231.78,0.05,1.11,0.84,207.91,0.35,284.79,323.88,,,,
2022-08-10T00:56:50+00:00,1298,231.78,0.19,0.69,0.95,209.15,0.35,284.49,324.19,,,,
2022-08-10T00:57:10+00:00,1299,231.36,0.19,0.41,0.87,210.06,0.35,284.28,324.44,,,,
2022-08-10T00:58:50+00:00,1300,230.94,0.08,0.55,0.99,215.97,0.35,282.29,325.41,,,,
2022-08-10T00:59:10+00:00,1301,230.1,0.08,0.55,0.86,216.9,0.35,282.01,325.6,,,,
2022-08-10T00:59:30+00:00,1302,230.52,0.05,0.69,0.96,218.12,0.35,281.66,325.86,,,,
2022-08-10T01:00:11+00:00,1303,229.69,0.19,0.41,0.8,219.81,0.35,281.16,326.21,,,,
2022-08-10T01:00:40+00:00,1304,229.69,0.08,0.55,0.93,221.65,0.35,280.66,326.62,,,,
2022-08-10T01:01:21+00:00,1305,228.85,0.05,0.69,0.94,224.07,0.35,280.05,327.22,,,,
2022-08-10T01:01:41+00:00,1306,228.43,0.33,0.28,0.93,225.12,0.35,279.71,327.4,,,,
2022-08-10T01:02:21+00:00,1307,227.18,0.19,0.69,0.81,227.06,0.35,279.27,-327.42,,,,
2022-08-10T01:02:51+00:00,1308,230.1,0.05,0.28,0.93,228.74,0.35,278.97,-326.88,,,,
2022-08-10T01:03:21+00:00,1309,228.01,0.47,0.28,0.99,230.14,0.35,278.72,-326.42,,,,
2022-08-10T01:03:41+00:00,1310,228.01,0.05,0.28,0.98,231.26,0.35,278.31,-326.28,,,,
2022-08-10T01:04:01+00:00,1311,228.01,0.47,0.55,0.85,232.25,0.35,278,-326.08,,,,
2022-08-10T01:04:31+00:00,1312,228.01,0.19,0.41,0.92,233.94,0.35,277.68,-325.57,,,,
2022-08-10T01:04:51+00:00,1313,228.43,0.19,0.28,0.99,235.12,0.35,277.31,-325.34,,,,
2022-08-10T01:05:11+00:00,1314,228.43,0.05,0.41,0.9,236.13,0.35,277.11,-325.04,,,,
2022-08-10T01:06:52+00:00,1315,228.01,0.19,0.41,0.96,241.38,0.35,275.96,-323.55,,,,
2022-08-10T01:07:12+00:00,1316,225.92,0.05,0.55,0.92,242.29,0.35,275.79,-323.27,,,,
2022-08-10T01:07:42+00:00,1317,225.92,0.19,0.83,0.85,244.42,0.35,274.99,-323,,,,
2022-08-10T01:08:02+00:00,1318,225.92,0.47,0.28,0.96,245.45,0.35,274.76,-322.72,,,,
2022-08-10T01:08:22+00:00,1319,225.5,0.33,0.41,0.87,246.51,0.35,274.46,-322.48,,,,
2022-08-10T01:10:02+00:00,1320,224.67,0.05,0.69,0.94,252.02,0.35,272.78,-321.41,,,,
2022-08-10T01:10:22+00:00,1321,225.08,0.19,0.28,0.97,253.1,0.35,272.49,-321.15,,,,
2022-08-10T01:11:12+00:00,1322,227.59,0.61,0.55,0.97,255.85,0.35,271.85,-320.42,,,,
2022-08-10T01:11:42+00:00,1323,225.08,0.05,0.55,0.99,257.48,0.35,271.35,-320.1,,,,
2022-08-10T01:12:12+00:00,1324,226.34,0.19,0.28,0.99,259.13,0.35,270.96,-319.67,,,,
2022-08-10T01:12:43+00:00,1325,225.92,0.05,0.55,0.99,260.64,0.35,270.45,-319.42,,,,
2022-08-10T01:13:53+00:00,1326,226.34,0.33,0.55,0.81,264.83,0.35,269.33,-318.44,,,,
2022-08-10T01:14:13+00:00,1327,225.08,0.33,0.69,0.98,266.28,0.35,268.82,-318.23,,,,
2022-08-10T01:14:33+00:00,1328,224.67,0.05,0.28,0.96,267.31,0.35,268.48,-318.05,,,,
2022-08-10T01:14:53+00:00,1329,223.83,0.19,0.69,0.88,268.41,0.35,268.21,-317.78,,,,
2022-08-10T01:15:23+00:00,1330,225.08,0.05,0.55,0.96,270,0.35,267.69,-317.5,,,,
2022-08-10T01:15:43+00:00,1331,226.76,0.33,1.11,0.99,271.34,0.35,267.25,-317.26,,,,
2022-08-10T01:16:43+00:00,1332,223.41,0.19,0.28,0.99,274.32,0.35,266.64,-316.39,,,,
2022-08-10T01:17:54+00:00,1333,224.67,0.05,0.28,0.85,277.7,0.35,265.89,-315.44,,,,
2022-08-10T01:18:14+00:00,1334,226.76,0.08,0.41,0.83,278.8,0.35,265.56,-315.22,,,,
2022-08-10T01:18:44+00:00,1335,224.25,0.33,0.41,0.8,280.22,0.35,265.24,-314.82,,,,
2022-08-10T01:19:04+00:00,1336,226.34,0.05,0.55,0.88,281.46,0.35,264.93,-314.52,,,,
2022-08-10T01:19:34+00:00,1337,225.5,0.19,0.14,0.96,282.99,0.35,264.46,-314.22,,,,
2022-08-10T01:21:04+00:00,1338,228.01,0.33,0.41,0.93,288.39,0.35,262.89,-313.08,,,,
2022-08-10T01:22:35+00:00,1339,228.01,0.47,0.28,0.85,293.37,0.35,261.87,-311.61,,,,
2022-08-10T01:23:04+00:00,1340,224.67,0.08,0.28,0.99,295.1,0.35,261.31,-311.31,,,,
2022-08-10T01:23:24+00:00,1341,224.25,0.05,0.28,0.87,296.15,0.35,261.01,-311.08,,,,
2022-08-10T01:23:44+00:00,1342,225.5,0.19,0.41,0.8,297.21,0.35,260.87,-310.69,,,,
2022-08-10T01:24:05+00:00,1343,229.27,0.33,0.28,0.81,298.3,0.35,260.56,-310.46,,,,
2022-08-10T01:25:45+00:00,1344,226.76,0.19,0.55,0.9,303.99,0.35,258.87,-309.3,,,,
2022-08-10T01:26:35+00:00,1345,225.92,0.19,0.55,0.99,306.48,0.35,258.33,-308.6,,,,
2022-08-10T01:26:55+00:00,1346,226.34,0.08,0.55,0.98,307.29,0.35,258.15,-308.37,,,,
2022-08-10T01:27:55+00:00,1347,226.34,0.33,0.41,0.88,310.43,0.35,257.19,-307.75,,,,
2022-08-10T01:28:35+00:00,1348,226.76,0.05,0.41,0.99,312.7,0.35,256.55,-307.25,,,,
2022-08-10T01:29:05+00:00,1349,230.1,0.33,0.55,0.96,314.29,0.35,256,-307.01,,,,
2022-08-10T01:29:25+00:00,1350,229.27,0.47,0.41,0.95,315.49,0.35,255.7,-306.71,,,,
2022-08-10T01:29:55+00:00,1351,230.1,0.33,0.55,0.83,317.08,0.35,255.2,-306.42,,,,
2022-08-10T01:30:25+00:00,1352,229.27,0.05,0.28,0.92,318.55,0.35,254.73,-306.15,,,,
2022-08-10T01:30:56+00:00,1353,229.69,0.33,0.41,0.99,320,0.35,254.29,-305.86,,,,
2022-08-10T01:33:06+00:00,1354,228.01,0.05,0.55,0.89,327.1,0.35,252.41,-304.19,,,,
2022-08-10T01:33:56+00:00,1355,226.76,0.47,0.28,0.99,329.62,0.35,251.74,-303.59,,,,
2022-08-10T01:34:16+00:00,1356,227.18,0.33,0.28,0.95,330.7,0.35,251.4,-303.38,,,,
2022-08-10T01:37:47+00:00,1357,227.59,0.05,0.69,0.81,342.75,0.35,248.04,-300.72,,,,
2022-08-10T01:38:07+00:00,1358,227.59,0.33,0.83,0.84,343.82,0.35,247.83,-300.4,,,,
2022-08-10T01:39:17+00:00,1359,226.76,0.05,0.41,0.91,347.15,0.35,247.21,-299.34,,,,
2022-08-10T01:40:37+00:00,1360,227.59,0.47,0.41,0.85,351.61,0.35,245.96,-298.36,,,,
2022-08-10T01:41:17+00:00,1361,228.43,0.05,0.28,0.91,353.61,0.35,245.32,-298,,,,
2022-08-10T01:41:37+00:00,1362,228.01,0.05,0.55,0.89,354.73,0.35,244.98,-297.78,,,,
2022-08-10T01:41:57+00:00,1363,228.85,0.47,0.41,0.99,355.7,0.35,244.72,-297.55,,,,
2022-08-10T01:43:38+00:00,1364,229.69,0.05,0.55,0.94,361.65,0.35,243.09,-296.21,,,,
2022-08-10T01:43:58+00:00,1365,230.1,0.47,0.69,0.85,362.79,0.35,242.73,-296,,,,
2022-08-10T01:44:18+00:00,1366,230.52,0.19,0.55,0.88,363.98,0.35,242.42,-295.71,,,,
2022-08-10T01:44:38+00:00,1367,229.27,0.33,0.69,0.92,364.98,0.35,242.13,-295.49,,,,
2022-08-10T01:45:08+00:00,1368,229.69,0.19,0.28,0.82,366.36,0.35,241.79,-295.15,,,,
2022-08-10T01:45:28+00:00,1369,231.36,0.47,0.69,0.85,367.68,0.35,241.42,-294.85,,,,
2022-08-10T01:45:48+00:00,1370,229.27,0.19,0.55,0.88,368.78,0.35,241.07,-294.66,,,,
2022-08-10T01:46:08+00:00,1371,229.27,0.05,0.55,0.81,369.87,0.35,240.76,-294.42,,,,
2022-08-10T01:46:28+00:00,1372,229.69,0.05,0.41,0.9,371.09,0.35,240.4,-294.17,,,,
2022-08-10T01:46:48+00:00,1373,229.69,0.19,0.55,0.99,372.33,0.35,240.13,-293.82,,,,
2022-08-10T01:47:08+00:00,1374,229.69,0.47,0.55,0.99,373.63,0.35,239.87,-293.43,,,,
2022-08-10T01:47:28+00:00,1375,230.52,0.47,0.41,0.85,374.63,0.35,239.64,-293.15,,,,
2022-08-10T01:47:48+00:00,1376,232.61,0.08,0.28,0.96,375.89,0.35,239.12,-293.04,,,,
2022-08-10T01:48:08+00:00,1377,231.36,0.33,0.55,0.96,377.27,0.35,238.83,-292.64,,,,
2022-08-10T01:48:58+00:00,1378,230.52,0.08,0.69,0.94,380.62,0.35,237.88,-291.92,,,,
2022-08-10T01:50:39+00:00,1379,228.85,0.05,0.41,0.83,386.71,0.35,236.41,-290.34,,,,
2022-08-10T01:51:39+00:00,1380,228.85,0.19,0.41,0.83,389.85,0.35,235.73,-289.45,,,,
2022-08-10T01:51:59+00:00,1381,229.69,0.08,0.41,0.94,390.7,0.35,235.46,-289.29,,,,
2022-08-10T01:52:29+00:00,1382,229.69,0.08,0.28,0.98,392.41,0.35,235.08,-288.82,,,,
2022-08-10T01:52:49+00:00,1383,229.27,0.47,0.69,0.84,393.7,0.35,234.75,-288.5,,,,
2022-08-10T01:53:29+00:00,1384,229.27,0.08,0.55,0.99,395.88,0.35,234.26,-287.9,,,,
2022-08-10T01:55:39+00:00,1385,230.1,0.19,0.41,0.95,403.28,0.35,231.93,-286.52,,,,
2022-08-10T01:56:20+00:00,1386,230.1,0.05,0.69,0.82,405.86,0.35,231.23,-285.93,,,,
2022-08-10T01:56:50+00:00,1387,230.52,0.08,0.55,0.84,407.41,0.35,230.87,-285.51,,,,
2022-08-10T01:58:00+00:00,1388,229.27,0.05,0.28,0.8,411.24,0.35,229.93,-284.54,,,,
2022-08-10T01:59:00+00:00,1389,228.01,0.08,0.55,0.91,414.29,0.35,229.25,-283.69,,,,
2022-08-10T02:00:00+00:00,1390,230.94,0.19,0.55,0.83,417.74,0.35,228.28,-282.93,,,,
2022-08-10T02:00:30+00:00,1391,228.43,0.19,0.41,0.93,419.25,0.35,227.93,-282.52,,,,
2022-08-10T02:00:50+00:00,1392,228.85,0.33,0.55,0.93,420.51,0.35,227.65,-282.17,,,,
2022-08-10T02:01:10+00:00,1393,228.43,0.08,0.41,0.9,421.86,0.35,227.27,-281.88,,,,
2022-08-10T02:01:50+00:00,1394,231.78,0.08,0.28,0.86,423.7,0.35,226.92,-281.3,,,,
2022-08-10T02:02:11+00:00,1395,229.69,0.08,0.28,0.89,424.81,0.35,226.63,-281.03,,,,
2022-08-10T02:02:31+00:00,1396,230.52,0.05,0.55,0.82,426.17,0.35,226.12,-280.88,,,,
2022-08-10T02:02:51+00:00,1397,230.1,0.33,0.55,0.8,427.43,0.35,225.94,-280.42,,,,
2022-08-10T02:03:11+00:00,1398,230.52,0.05,0.28,0.97,428.28,0.35,225.67,-280.26,,,,
2022-08-10T02:03:41+00:00,1399,229.69,0.47,0.69,0.99,429.96,0.35,225.22,-279.87,,,,
2022-08-10T02:04:01+00:00,1400,229.27,0.61,0.55,0.92,430.91,0.35,225.02,-279.59,,,,
2022-08-10T02:05:31+00:00,1401,231.36,0.19,0.69,0.97,91.4,0.35,-0.1,0.05,,,,
2022-08-10T02:06:01+00:00,1402,231.78,0.19,0.69,0.98,93.43,0.35,-0.74,0.43,,,,
2022-08-10T02:06:41+00:00,1403,233.45,0.05,0.41,0.99,96.09,0.35,-1.39,1.1,,,,
2022-08-10T02:07:11+00:00,1404,231.36,0.05,0.69,0.97,98,0.35,-1.94,1.52,,,,
2022-08-10T02:07:31+00:00,1405,231.36,0.33,0.97,0.99,99.4,0.35,-2.31,1.84,,,,
2022-08-10T02:09:41+00:00,1406,231.36,0.05,0.41,0.86,106.88,0.35,-4.2,3.7,,,,
2022-08-10T02:10:21+00:00,1407,231.36,0.19,0.14,0.93,108.9,0.35,-4.65,4.26,,,,
2022-08-10T02:10:52+00:00,1408,231.78,0.05,0.28,0.99,110.7,0.35,-5.14,4.67,,,,
2022-08-10T02:11:23+00:00,1409,232.2,0.33,0.55,0.98,112.97,0.35,-5.95,5,,,,
2022-08-10T02:12:23+00:00,1410,232.2,0.33,0.28,0.97,116.71,0.35,-6.82,6,,,,
2022-08-10T02:12:53+00:00,1411,231.36,0.05,0.28,0.84,118.53,0.35,-7.36,6.37,,,,
2022-08-10T02:13:23+00:00,1412,231.36,0.05,0.41,0.93,120,0.35,-7.69,6.78,,,,
2022-08-10T02:13:43+00:00,1413,231.36,0.33,0.41,0.99,121.26,0.35,-8.04,7.06,,,,
2022-08-10T02:14:03+00:00,1414,231.78,0.08,0.69,0.99,122.58,0.35,-8.49,7.26,,,,
2022-08-10T02:14:23+00:00,1415,232.2,0.33,0.41,0.9,123.7,0.35,-8.76,7.56,,,,
2022-08-10T02:14:43+00:00,1416,231.36,0.08,0.28,0.96,124.54,0.35,-9.08,7.67,,,,
2022-08-10T02:15:13+00:00,1417,231.78,0.19,0.28,0.92,125.93,0.35,-9.42,8.02,,,,
2022-08-10T02:15:43+00:00,1418,233.87,0.05,0.69,0.83,127.66,0.35,-9.83,8.47,,,,
2022-08-10T02:16:34+00:00,1419,230.94,0.47,0.28,0.86,131.01,0.35,-10.79,9.2,,,,
2022-08-10T02:18:44+00:00,1420,230.52,0.19,0.28,0.85,137.56,0.35,-12.46,10.81,,,,
2022-08-10T02:19:04+00:00,1421,232.61,0.08,0.41,0.95,138.76,0.35,-12.67,11.2,,,,
2022-08-10T02:19:24+00:00,1422,231.36,0.19,0.69,0.98,140,0.35,-12.97,11.51,,,,
2022-08-10T02:19:44+00:00,1423,230.1,0.05,0.41,0.8,141.28,0.35,-13.31,11.81,,,,
2022-08-10T02:20:04+00:00,1424,230.1,0.05,0.41,0.99,142.48,0.35,-13.53,12.2,,,,
2022-08-10T02:21:44+00:00,1425,230.1,0.33,0.28,0.98,147.58,0.35,-14.89,13.39,,,,
2022-08-10T02:22:14+00:00,1426,230.52,0.05,0.28,0.87,149.05,0.35,-15.2,13.81,,,,
2022-08-10T02:22:34+00:00,1427,229.69,0.05,0.55,0.83,149.92,0.35,-15.32,14.13,,,,
2022-08-10T02:24:54+00:00,1428,231.36,0.05,0.55,0.89,158.35,0.35,-17.69,15.98,,,,
2022-08-10T02:25:44+00:00,1429,230.94,0.19,0.28,0.84,160.93,0.35,-18.22,16.75,,,,
2022-08-10T02:26:04+00:00,1430,230.94,0.19,0.28,0.98,161.82,0.35,-18.39,17.02,,,,
2022-08-10T02:26:54+00:00,1431,232.2,0.05,0.55,0.98,165.06,0.35,-19.59,17.44,,,,
2022-08-10T02:27:54+00:00,1432,232.61,0.05,0.69,0.87,168.3,0.35,-20.29,18.36,,,,
2022-08-10T02:28:35+00:00,1433,231.36,0.61,0.28,0.93,170.7,0.35,-20.89,18.97,,,,
2022-08-10T02:28:55+00:00,1434,230.94,0.19,0.41,0.87,171.67,0.35,-21.19,19.14,,,,
2022-08-10T02:29:15+00:00,1435,231.36,0.08,0.55,0.94,172.73,0.35,-21.62,19.25,,,,
2022-08-10T02:29:35+00:00,1436,230.94,0.05,0.69,0.91,173.9,0.35,-21.99,19.46,,,,
2022-08-10T02:30:15+00:00,1437,231.78,0.47,0.55,0.95,176.18,0.35,-22.66,19.94,,,,
2022-08-10T02:30:35+00:00,1438,232.2,0.08,0.69,0.9,177.4,0.35,-22.98,20.23,,,,
2022-08-10T02:30:55+00:00,1439,230.94,0.05,0.28,0.96,178.47,0.35,-23.29,20.45,,,,
2022-08-10T02:32:45+00:00,1440,231.36,0.47,0.55,0.94,184.34,0.35,-24.4,22.28,,,,
2022-08-10T02:33:05+00:00,1441,231.78,0.05,0.69,0.8,185.6,0.35,-24.78,22.54,,,,
2022-08-10T02:33:25+00:00,1442,233.87,0.47,0.83,0.91,186.77,0.35,-25.01,22.89,,,,
2022-08-10T02:33:46+00:00,1443,0,0.05,0.69,0,187.56,0.35,-25.24,23.06,,,,
2022-08-10T02:34:36+00:00,1444,233.87,0.05,0.28,0.99,92.99,0.35,-0.49,0.41,,,,
2022-08-10T02:34:56+00:00,1445,230.52,0.33,0.41,0.86,93.78,0.35,-0.62,0.66,,,,
2022-08-10T02:35:27+00:00,1446,230.1,0.19,0.28,0.95,95.31,0.35,-0.98,1.04,,,,
2022-08-10T02:37:11+00:00,1447,232.2,0.47,0.41,0.89,100.99,0.35,-2.26,2.5,,,,
2022-08-10T02:37:32+00:00,1448,230.94,0.22,0.69,0.99,102.33,0.35,-2.75,2.64,,,,
2022-08-10T02:38:23+00:00,1449,230.94,0.22,0.69,0.83,105.06,0.35,-3.62,3.09,,,,
2022-08-10T02:38:54+00:00,1450,230.1,0.05,0.55,0.84,106.96,0.35,-4.16,3.46,,,,
2022-08-10T02:40:26+00:00,1451,229.69,0.05,0.55,0.93,111.98,0.35,-5.64,4.4,,,,
2022-08-10T02:40:47+00:00,1452,229.69,0.08,0.14,0.99,112.75,0.35,-5.78,4.63,,,,
2022-08-10T02:41:08+00:00,1453,230.1,0.08,0.97,0.9,114.09,0.35,-6.28,4.78,,,,
2022-08-10T02:41:29+00:00,1454,230.52,0.08,0.28,0.9,115.16,0.35,-6.63,4.94,,,,
2022-08-10T02:41:50+00:00,1455,230.52,0.19,0.41,0.96,116.01,0.35,-6.83,5.16,,,,
2022-08-10T02:42:11+00:00,1456,229.69,0.05,0.69,0.82,116.94,0.35,-7.16,5.28,,,,
2022-08-10T02:42:31+00:00,1457,230.52,0.05,0.55,0.88,117.87,0.35,-7.39,5.49,,,,
2022-08-10T02:42:52+00:00,1458,230.52,0.33,0.14,0.98,118.74,0.35,-7.61,5.69,,,,
2022-08-10T02:43:13+00:00,1459,230.52,0.08,0.55,0.86,119.88,0.35,-8.01,5.84,,,,
2022-08-10T02:43:34+00:00,1460,230.52,0.19,0.28,0.98,120.76,0.35,-8.25,6.02,,,,
2022-08-10T02:47:13+00:00,1461,230.52,0.05,0.69,0.93,131.71,0.35,-11.62,7.92,,,,
2022-08-10T02:47:53+00:00,1462,229.27,0.33,0.28,0.99,133.61,0.35,-12.01,8.44,,,,
2022-08-10T02:49:04+00:00,1463,232.2,0.08,0.28,0.82,136.88,0.35,-13,9.03,,,,
2022-08-10T02:49:56+00:00,1464,230.1,0.61,0.41,0.98,139.34,0.35,-13.7,9.52,,,,
2022-08-10T02:50:17+00:00,1465,229.27,0.22,0.55,0.93,140.27,0.35,-13.93,9.74,,,,
2022-08-10T02:51:51+00:00,1466,228.43,0.47,0.14,0.93,144.81,0.35,-15.21,10.63,,,,
2022-08-10T02:54:08+00:00,1467,229.27,0.19,0.55,0.99,151.86,0.35,-17.25,11.99,,,,
2022-08-10T02:54:38+00:00,1468,228.43,0.08,0.55,0.98,153.68,0.35,-17.8,12.31,,,,
